티커,시가,고가,저가,종가,거래량,거래대금,등락률,시장,시가총액,종목유형,종목명,기관합계_5일,외국인합계_5일,개인_5일,업종,스냅샷일자
078350,27950,32000,32000,32000,331729,10291000000,14.49,KOSDAQ,487800000000,stock,한양디지텍,0.0,0.0,0.0,반도체와반도체장비,20260331
338840,30750,32200,32200,32200,131935,4245000000,4.72,KOSDAQ,488700000000,stock,와이바이오로직스,0.0,0.0,0.0,생물공학,20260331
030520,19060,20100,20100,20100,99385,1983000000,5.46,KOSDAQ,486000000000,stock,한글과컴퓨터,0.0,0.0,0.0,소프트웨어,20260331
067630,3805,3960,3960,3960,147922,581000000,4.07,KOSDAQ,482800000000,stock,HLB생명과학,0.0,0.0,0.0,건강관리장비와용품,20260331
079370,14460,15470,15470,15470,347984,5295000000,6.98,KOSDAQ,479800000000,stock,제우스,0.0,0.0,0.0,반도체와반도체장비,20260331
039440,28450,30700,30700,30700,76677,2316000000,7.91,KOSDAQ,476100000000,stock,에스티아이,0.0,0.0,0.0,반도체와반도체장비,20260331
064260,5960,6280,6280,6280,684395,4236000000,5.37,KOSDAQ,475100000000,stock,다날,0.0,0.0,0.0,IT서비스,20260331
019210,12310,12720,12720,12720,810582,10068000000,3.33,KOSDAQ,473100000000,stock,와이지-원,0.0,0.0,0.0,기계,20260331
089010,26100,28450,28450,28450,66614,1858000000,9.0,KOSDAQ,464900000000,stock,켐트로닉스,0.0,0.0,0.0,전자장비와기기,20260331
033640,16700,20100,20100,20100,431957,8400000000,20.36,KOSDAQ,463500000000,stock,네패스,0.0,0.0,0.0,반도체와반도체장비,20260331
230240,27600,34500,34500,34500,2265621,78314000000,25.0,KOSDAQ,459200000000,stock,에치에프알,7689359450.0,-4736956100.0,-2191431050.0,통신장비,20260331
034950,99500,100600,100600,100600,588,59000000,1.11,KOSDAQ,456800000000,stock,한국기업평가,0.0,0.0,0.0,상업서비스와공급품,20260331
059090,12560,13580,13580,13580,186573,2504000000,8.12,KOSDAQ,453800000000,stock,미코,0.0,0.0,0.0,반도체와반도체장비,20260331
168360,18780,21250,21250,21250,120128,2489000000,13.15,KOSDAQ,452400000000,stock,펨트론,0.0,0.0,0.0,전자장비와기기,20260331
228760,17200,18100,18100,18100,103796,1863000000,5.23,KOSDAQ,450000000000,stock,지노믹트리,0.0,0.0,0.0,건강관리장비와용품,20260331
101930,46200,48700,48700,48700,6138,297000000,5.41,KOSDAQ,449600000000,stock,인화정공,0.0,0.0,0.0,조선,20260331
091700,7620,8150,8150,8150,253183,2042000000,6.96,KOSDAQ,448300000000,stock,파트론,0.0,0.0,0.0,핸드셋,20260331
220100,18620,19940,19940,19940,46785,920000000,7.09,KOSDAQ,447200000000,stock,퓨쳐켐,0.0,0.0,0.0,제약,20260331
107640,47100,49150,49150,49150,104779,5106000000,4.35,KOSDAQ,445500000000,stock,한중엔시에스,0.0,0.0,0.0,전기장비,20260331
065660,42950,44300,44300,44300,59303,2618000000,3.14,KOSDAQ,443300000000,stock,안트로젠,0.0,0.0,0.0,제약,20260331
900290,5190,5480,5480,5480,246151,1350000000,5.59,KOSDAQ,443100000000,stock,GRT,0.0,0.0,0.0,화학,20260331
080580,18970,21600,21600,21600,582216,12189000000,13.86,KOSDAQ,444600000000,stock,오킨스전자,0.0,0.0,0.0,반도체와반도체장비,20260331
037460,24000,27000,27000,27000,563572,14974000000,12.5,KOSDAQ,440600000000,stock,삼지전자,0.0,0.0,0.0,통신장비,20260331
122640,18980,20450,20450,20450,181642,3700000000,7.74,KOSDAQ,436600000000,stock,예스티,0.0,0.0,0.0,반도체와반도체장비,20260331
033160,15200,18540,18540,18540,1832861,33330000000,21.97,KOSDAQ,431500000000,stock,엠케이전자,4815785560.0,1262233870.0,-5617126850.0,반도체와반도체장비,20260331
308430,31400,33200,33200,33200,117219,3891000000,5.73,KOSDAQ,426000000000,stock,셀비온,0.0,0.0,0.0,제약,20260331
101730,4970,5100,5100,5100,41446,211000000,2.62,KOSDAQ,427400000000,stock,위메이드맥스,0.0,0.0,0.0,게임엔터테인먼트,20260331
069080,12010,12310,12310,12310,39581,487000000,2.5,KOSDAQ,425900000000,stock,웹젠,0.0,0.0,0.0,게임엔터테인먼트,20260331
441270,9580,10240,10240,10240,274562,2809000000,6.89,KOSDAQ,425100000000,stock,파인엠텍,0.0,0.0,0.0,핸드셋,20260331
0001A0,16350,17150,17150,17150,116524,1987000000,4.89,KOSDAQ,425200000000,stock,덕양에너젠,0.0,0.0,0.0,,20260331
013030,34950,36100,36100,36100,37966,1369000000,3.29,KOSDAQ,424800000000,stock,하이록코리아,0.0,0.0,0.0,기계,20260331
394800,12450,13130,13130,13130,116182,1523000000,5.46,KOSDAQ,417000000000,stock,쓰리빌리언,0.0,0.0,0.0,건강관리기술,20260331
450950,10930,11030,11030,11030,118559,1279000000,0.91,KOSDAQ,415000000000,stock,아스테라시스,0.0,0.0,0.0,건강관리장비와용품,20260331
394280,14460,15570,15570,15570,253120,3901000000,7.68,KOSDAQ,409100000000,stock,오픈엣지테크놀로지,0.0,0.0,0.0,반도체와반도체장비,20260331
455900,24800,26750,26750,26750,38759,1018000000,7.86,KOSDAQ,407900000000,stock,엔젤로보틱스,0.0,0.0,0.0,건강관리장비와용품,20260331
078340,31450,33750,33750,33750,75827,2531000000,7.31,KOSDAQ,408100000000,stock,컴투스,0.0,0.0,0.0,게임엔터테인먼트,20260331
340570,49950,49950,49950,49950,33589,1682000000,0.0,KOSDAQ,406000000000,stock,티앤엘,0.0,0.0,0.0,건강관리장비와용품,20260331
241770,36700,39900,39900,39900,46482,1819000000,8.72,KOSDAQ,406700000000,stock,메카로,0.0,0.0,0.0,반도체와반도체장비,20260331
117730,16820,18160,18160,18160,82485,1473000000,7.97,KOSDAQ,402900000000,stock,티로보틱스,0.0,0.0,0.0,기계,20260331
114810,12820,14030,14030,14030,133750,1847000000,9.44,KOSDAQ,401200000000,stock,한솔아이원스,0.0,0.0,0.0,반도체와반도체장비,20260331
041830,27600,29650,29650,29650,44310,1286000000,7.43,KOSDAQ,399700000000,stock,인바디,0.0,0.0,0.0,건강관리장비와용품,20260331
041920,20200,21450,21450,21450,326049,7077000000,6.19,KOSDAQ,398900000000,stock,메디아나,0.0,0.0,0.0,건강관리장비와용품,20260331
200670,33550,35250,35250,35250,25968,904000000,5.07,KOSDAQ,395900000000,stock,휴메딕스,0.0,0.0,0.0,제약,20260331
078020,6680,7080,7080,7080,196748,1368000000,5.99,KOSDAQ,392800000000,stock,LS증권,0.0,0.0,0.0,증권,20260331
0088M0,38650,40350,40350,40350,706654,29008000000,4.4,KOSDAQ,392100000000,stock,메쥬,-3564671550.0,204656200.0,24129925000.0,,20260331
144510,23150,24650,24650,24650,26526,647000000,6.48,KOSDAQ,389500000000,stock,지씨셀,0.0,0.0,0.0,건강관리업체및서비스,20260331
046120,10800,11780,11780,11780,1295388,15030000000,9.07,KOSDAQ,387500000000,stock,오르비텍,0.0,0.0,0.0,에너지장비및서비스,20260331
317330,18580,18860,18860,18860,272541,4993000000,1.51,KOSDAQ,386200000000,stock,덕산테코피아,0.0,0.0,0.0,반도체와반도체장비,20260331
053030,11200,11810,11810,11810,141661,1654000000,5.45,KOSDAQ,386000000000,stock,바이넥스,0.0,0.0,0.0,제약,20260331
084990,8320,8370,8370,8370,524484,4395000000,0.6,KOSDAQ,385800000000,stock,헬릭스미스,0.0,0.0,0.0,생물공학,20260331
046970,8350,8760,8760,8760,30085998,278582000000,4.91,KOSDAQ,383900000000,stock,우리로,41107800.0,-1809369270.0,6555327515.0,컴퓨터와주변기기,20260331
241520,13030,14120,14120,14120,542882,7532000000,8.37,KOSDAQ,381200000000,stock,DSC인베스트먼트,0.0,0.0,0.0,창업투자,20260331
389260,22000,21325,21325,21325,516116,11088000000,-3.07,KOSDAQ,382100000000,stock,대명에너지,0.0,0.0,0.0,에너지장비및서비스,20260331
298830,6520,7120,7120,7120,413106,2882000000,9.2,KOSDAQ,380600000000,stock,슈어소프트테크,0.0,0.0,0.0,소프트웨어,20260331
114190,15610,14590,14590,14590,1019638,14544000000,-6.53,KOSDAQ,381100000000,stock,강원에너지,0.0,0.0,0.0,전자장비와기기,20260331
314930,11900,12670,12670,12670,38131,479000000,6.47,KOSDAQ,377100000000,stock,바이오다인,0.0,0.0,0.0,건강관리장비와용품,20260331
089980,21550,23600,23600,23600,87600,2022000000,9.51,KOSDAQ,377300000000,stock,상아프론테크,0.0,0.0,0.0,전자장비와기기,20260331
003800,32850,34000,34000,34000,2981,101000000,3.5,KOSDAQ,377100000000,stock,에이스침대,0.0,0.0,0.0,가구,20260331
321550,11910,12870,12870,12870,400827,5151000000,8.06,KOSDAQ,374200000000,stock,티움바이오,0.0,0.0,0.0,제약,20260331
035890,1623,1623,1623,1623,0,0,0.0,KOSDAQ,373000000000,stock,서희건설,0.0,0.0,0.0,건설,20260331
0015G0,29700,31700,31700,31700,210397,6592000000,6.73,KOSDAQ,371000000000,stock,그린광학,0.0,0.0,0.0,,20260331
108860,13200,13810,13810,13810,1511443,21054000000,4.62,KOSDAQ,371700000000,stock,셀바스AI,0.0,0.0,0.0,건강관리장비와용품,20260331
018000,1458,1511,1511,1511,5468814,8390000000,3.64,KOSDAQ,370500000000,stock,유니슨,0.0,0.0,0.0,에너지장비및서비스,20260331
036890,15700,16810,16810,16810,209772,3508000000,7.07,KOSDAQ,370400000000,stock,진성티이씨,0.0,0.0,0.0,기계,20260331
475400,29200,31400,31400,31400,58974,1816000000,7.53,KOSDAQ,369100000000,stock,씨메스,0.0,0.0,0.0,기계,20260331
110990,18390,19500,19500,19500,96455,1861000000,6.04,KOSDAQ,368600000000,stock,디아이티,0.0,0.0,0.0,디스플레이장비및부품,20260331
221800,19000,23100,23100,23100,1647121,36964000000,21.58,KOSDAQ,368000000000,stock,유투바이오,38510250.0,150644910.0,962943530.0,건강관리업체및서비스,20260331
092870,25500,28150,28150,28150,122332,3374000000,10.39,KOSDAQ,367400000000,stock,엑시콘,0.0,0.0,0.0,반도체와반도체장비,20260331
290550,17670,18280,18280,18280,272068,5026000000,3.45,KOSDAQ,365600000000,stock,디케이티,0.0,0.0,0.0,핸드셋,20260331
089890,18870,22250,22250,22250,244498,5362000000,17.91,KOSDAQ,369000000000,stock,코세스,0.0,0.0,0.0,반도체와반도체장비,20260331
352480,26300,26750,26750,26750,10236,273000000,1.71,KOSDAQ,364600000000,stock,씨앤씨인터내셔널,0.0,0.0,0.0,화장품,20260331
051500,30600,30650,30650,30650,43705,1343000000,0.16,KOSDAQ,363900000000,stock,CJ프레시웨이,0.0,0.0,0.0,식품과기본식료품소매,20260331
051500,30600,30650,30650,30650,43705,1343000000,0.16,KOSDAQ,363900000000,stock,CJ프레시웨이,0.0,0.0,0.0,식품과기본식료품소매,20260331
051500,30600,30650,30650,30650,43705,1343000000,0.16,KOSDAQ,363900000000,stock,CJ프레시웨이,0.0,0.0,0.0,식품과기본식료품소매,20260331
051500,30600,30650,30650,30650,43705,1343000000,0.16,KOSDAQ,363900000000,stock,CJ프레시웨이,0.0,0.0,0.0,식품과기본식료품소매,20260331
035810,5620,5630,5630,5630,274043,1540000000,0.18,KOSDAQ,363200000000,stock,이지홀딩스,0.0,0.0,0.0,식품,20260331
078130,315,322,322,322,527469,169000000,2.22,KOSDAQ,363000000000,stock,국일제지,0.0,0.0,0.0,종이와목재,20260331
354320,47750,56500,56500,56500,352690,19461000000,18.32,KOSDAQ,361100000000,stock,알멕,0.0,0.0,0.0,자동차부품,20260331
482630,15300,16520,16520,16520,117866,1920000000,7.97,KOSDAQ,361600000000,stock,삼양엔씨켐,0.0,0.0,0.0,반도체와반도체장비,20260331
079940,25250,26550,26550,26550,63449,1625000000,5.15,KOSDAQ,356300000000,stock,가비아,0.0,0.0,0.0,IT서비스,20260331
170920,30300,33525,33525,33525,181863,5830000000,10.64,KOSDAQ,354200000000,stock,엘티씨,0.0,0.0,0.0,반도체와반도체장비,20260331
389020,48450,55100,55100,55100,506094,27714000000,13.73,KOSDAQ,354500000000,stock,자람테크놀로지,2511156150.0,-6860954950.0,4554489650.0,통신장비,20260331
389500,47200,52900,52900,52900,104056,5432000000,12.08,KOSDAQ,352100000000,stock,에스비비테크,0.0,0.0,0.0,기계,20260331
086390,15770,16700,16700,16700,132969,2199000000,5.9,KOSDAQ,352900000000,stock,유니테스트,0.0,0.0,0.0,반도체와반도체장비,20260331
204620,4770,4955,4955,4955,836466,4078000000,3.88,KOSDAQ,348300000000,stock,글로벌텍스프리,0.0,0.0,0.0,기타금융,20260331
094360,15240,16300,16300,16300,56506,910000000,6.96,KOSDAQ,347700000000,stock,칩스앤미디어,0.0,0.0,0.0,반도체와반도체장비,20260331
234340,23500,24850,24850,24850,398823,9799000000,5.74,KOSDAQ,347200000000,stock,헥토파이낸셜,0.0,0.0,0.0,IT서비스,20260331
136480,3200,3255,3255,3255,1602350,5232000000,1.72,KOSDAQ,345700000000,stock,하림,0.0,0.0,0.0,식품,20260331
049630,2740,2960,2960,2960,1891142,5474000000,8.03,KOSDAQ,346000000000,stock,재영솔루텍,0.0,0.0,0.0,핸드셋,20260331
058970,26900,28000,28000,28000,29854,827000000,4.09,KOSDAQ,346100000000,stock,엠로,0.0,0.0,0.0,소프트웨어,20260331
200130,11420,11620,11620,11620,51288,588000000,1.75,KOSDAQ,341800000000,stock,콜마비앤에이치,0.0,0.0,0.0,건강관리업체및서비스,20260331
448280,11400,11480,11480,11480,22539,259000000,0.7,KOSDAQ,340200000000,stock,에코아이,0.0,0.0,0.0,상업서비스와공급품,20260331
304360,28700,27500,27500,27500,161342,4443000000,-4.18,KOSDAQ,340600000000,stock,에스바이오메딕스,0.0,0.0,0.0,생물공학,20260331
085910,20050,24150,24150,24150,495194,11827000000,20.45,KOSDAQ,336500000000,stock,네오티스,0.0,0.0,0.0,자동차부품,20260331
217730,3060,3590,3590,3590,4512122,15435000000,17.32,KOSDAQ,337700000000,stock,강스템바이오텍,0.0,0.0,0.0,생물공학,20260331
093520,22450,23800,23800,23800,62448,1460000000,6.01,KOSDAQ,337100000000,stock,매커스,0.0,0.0,0.0,반도체와반도체장비,20260331
419530,31750,33500,33500,33500,57443,1893000000,5.51,KOSDAQ,334700000000,stock,SAMG엔터,0.0,0.0,0.0,방송과엔터테인먼트,20260331
043150,21650,22400,22400,22400,13551,301000000,3.46,KOSDAQ,332700000000,stock,바텍,0.0,0.0,0.0,건강관리장비와용품,20260331
236200,45750,47450,47450,47450,12802,602000000,3.72,KOSDAQ,330900000000,stock,슈프리마,0.0,0.0,0.0,전자장비와기기,20260331
194480,27650,27250,27250,27250,196000,5395000000,-1.45,KOSDAQ,330500000000,stock,데브시스터즈,0.0,0.0,0.0,게임엔터테인먼트,20260331
462350,14260,15940,15940,15940,593739,9415000000,11.78,KOSDAQ,330500000000,stock,이노스페이스,0.0,0.0,0.0,우주항공과국방,20260331
088800,3830,4370,4370,4370,3075886,13374000000,14.1,KOSDAQ,330000000000,stock,에이스테크,0.0,0.0,0.0,통신장비,20260331
179900,15210,16600,16600,16600,109589,1818000000,9.14,KOSDAQ,328500000000,stock,유티아이,0.0,0.0,0.0,핸드셋,20260331
365270,14150,14890,14890,14890,189713,2837000000,5.23,KOSDAQ,326500000000,stock,큐라클,0.0,0.0,0.0,제약,20260331
378340,14630,15260,15260,15260,73643,1114000000,4.31,KOSDAQ,327500000000,stock,필에너지,0.0,0.0,0.0,전기제품,20260331
073490,38050,42950,42950,42950,338083,14419000000,12.88,KOSDAQ,326600000000,stock,이노와이어리스,0.0,0.0,0.0,통신장비,20260331
064820,9810,10520,10520,10520,68389,706000000,7.24,KOSDAQ,325100000000,stock,케이프,0.0,0.0,0.0,증권,20260331
094480,7800,8290,8290,8290,192148,1558000000,6.28,KOSDAQ,325200000000,stock,갤럭시아머니트리,0.0,0.0,0.0,IT서비스,20260331
060720,12560,13690,13690,13690,357715,4808000000,9.0,KOSDAQ,324100000000,stock,KH바텍,0.0,0.0,0.0,핸드셋,20260331
309710,24200,25200,25200,25200,96602,2350000000,4.13,KOSDAQ,322100000000,stock,아이티켐,0.0,0.0,0.0,제약,20260331
099430,4885,5190,5190,5190,294574,1509000000,6.24,KOSDAQ,319900000000,stock,바이오플러스,0.0,0.0,0.0,건강관리장비와용품,20260331
086820,11810,12390,12390,12390,215410,2712000000,4.91,KOSDAQ,321200000000,stock,바이오솔루션,0.0,0.0,0.0,생물공학,20260331
138610,26450,27950,27950,27950,35515,979000000,5.67,KOSDAQ,317700000000,stock,나이벡,0.0,0.0,0.0,건강관리장비와용품,20260331
012210,13140,14300,14300,14300,2103177,30919000000,8.83,KOSDAQ,317300000000,stock,삼미금속,39231640.0,769305000.0,-783887200.0,기계,20260331
101360,16950,17680,17680,17680,64013,1125000000,4.31,KOSDAQ,314500000000,stock,에코앤드림,0.0,0.0,0.0,화학,20260331
099440,4635,4610,4610,4610,1346805,6153000000,-0.54,KOSDAQ,314600000000,stock,스맥,0.0,0.0,0.0,기계,20260331
215000,48700,49800,49800,49800,14068,699000000,2.26,KOSDAQ,312500000000,stock,골프존,0.0,0.0,0.0,"호텔,레스토랑,레저",20260331
051370,12000,13390,13390,13390,243335,3137000000,11.58,KOSDAQ,312400000000,stock,인터플렉스,0.0,0.0,0.0,전자장비와기기,20260331
042370,10890,11890,11890,11890,426605,5002000000,9.18,KOSDAQ,311500000000,stock,비츠로테크,0.0,0.0,0.0,전기제품,20260331
243070,25350,25950,25950,25950,6626,172000000,2.37,KOSDAQ,310900000000,stock,휴온스,0.0,0.0,0.0,제약,20260331
023410,3885,4005,4005,4005,146112,582000000,3.09,KOSDAQ,309600000000,stock,유진기업,0.0,0.0,0.0,건축자재,20260331
416180,32350,34200,34200,34200,26484,897000000,5.72,KOSDAQ,309200000000,stock,신성에스티,0.0,0.0,0.0,전기제품,20260331
330860,22650,25350,25350,25350,373053,9171000000,11.92,KOSDAQ,308900000000,stock,네패스아크,0.0,0.0,0.0,반도체와반도체장비,20260331
445090,26750,28200,28200,28200,27680,769000000,5.42,KOSDAQ,308100000000,stock,에이직랜드,0.0,0.0,0.0,반도체와반도체장비,20260331
069540,2480,3165,3165,3165,24074288,72482000000,27.62,KOSDAQ,308900000000,stock,빛과전자,380700.0,-3044574425.0,5304552595.0,통신장비,20260331
255220,2605,2830,2830,2830,2407665,6719000000,8.64,KOSDAQ,308000000000,stock,SG,0.0,0.0,0.0,건축자재,20260331
036170,4850,4990,4990,4990,2092034,10699000000,2.89,KOSDAQ,306200000000,stock,에이치엠넥스,0.0,0.0,0.0,디스플레이장비및부품,20260331
265520,19010,20400,20400,20400,127993,2578000000,7.31,KOSDAQ,307000000000,stock,AP시스템,0.0,0.0,0.0,디스플레이장비및부품,20260331
200470,6490,7280,7280,7280,651475,4665000000,12.17,KOSDAQ,308400000000,stock,에이팩트,0.0,0.0,0.0,반도체와반도체장비,20260331
322310,29750,32500,32500,32500,178712,5768000000,9.24,KOSDAQ,304400000000,stock,오로스테크놀로지,0.0,0.0,0.0,반도체와반도체장비,20260331
095500,9650,9810,9810,9810,421138,4061000000,1.66,KOSDAQ,304200000000,stock,미래나노텍,0.0,0.0,0.0,디스플레이장비및부품,20260331
126600,4700,4855,4855,4855,3573686,17293000000,3.3,KOSDAQ,304700000000,stock,BGF에코머티리얼즈,0.0,0.0,0.0,화학,20260331
451760,17100,19090,19090,19090,340483,6421000000,11.64,KOSDAQ,301300000000,stock,컨텍,0.0,0.0,0.0,우주항공과국방,20260331
472850,5010,5210,5210,5210,44211,229000000,3.99,KOSDAQ,299900000000,stock,폰드그룹,0.0,0.0,0.0,"섬유,의류,신발,호화품",20260331
014940,6110,6580,6580,6580,134564,868000000,7.69,KOSDAQ,299900000000,stock,오리엔탈정공,0.0,0.0,0.0,조선,20260331
274090,20100,21850,21850,21850,330690,7152000000,8.71,KOSDAQ,299600000000,stock,켄코아에어로스페이스,0.0,0.0,0.0,우주항공과국방,20260331
045390,3865,4230,4230,4230,724964,2992000000,9.44,KOSDAQ,298100000000,stock,대아티아이,0.0,0.0,0.0,IT서비스,20260331
023760,918,943,943,943,144705,136000000,2.72,KOSDAQ,297600000000,stock,한국캐피탈,0.0,0.0,0.0,기타금융,20260331
067390,702,724,724,724,570745,414000000,3.13,KOSDAQ,296200000000,stock,아스트,0.0,0.0,0.0,우주항공과국방,20260331
216080,7480,7950,7950,7950,124176,982000000,6.28,KOSDAQ,295800000000,stock,제테마,0.0,0.0,0.0,건강관리장비와용품,20260331
151860,5930,6225,6225,6225,164405,1011000000,4.97,KOSDAQ,296300000000,stock,KG에코솔루션,0.0,0.0,0.0,자동차,20260331
054950,23450,24450,24450,24450,19861,482000000,4.26,KOSDAQ,295600000000,stock,제이브이엠,0.0,0.0,0.0,건강관리장비와용품,20260331
251370,15580,16770,16770,16770,533369,9220000000,7.64,KOSDAQ,295600000000,stock,와이엠티,0.0,0.0,0.0,화학,20260331
160980,23100,26900,26900,26900,416564,10873000000,16.45,KOSDAQ,293900000000,stock,싸이맥스,0.0,0.0,0.0,반도체와반도체장비,20260331
243840,7050,7630,7630,7630,603845,4518000000,8.23,KOSDAQ,294200000000,stock,신흥에스이씨,0.0,0.0,0.0,전기제품,20260331
049070,15980,17060,17060,17060,37223,626000000,6.76,KOSDAQ,293400000000,stock,인탑스,0.0,0.0,0.0,핸드셋,20260331
064550,10980,11280,11280,11280,54653,614000000,2.73,KOSDAQ,291100000000,stock,바이오니아,0.0,0.0,0.0,생물공학,20260331
025770,7630,7780,7780,7780,5105,40000000,1.97,KOSDAQ,291300000000,stock,한국정보통신,0.0,0.0,0.0,IT서비스,20260331
078070,14530,16520,16520,16520,777488,12689000000,13.7,KOSDAQ,290800000000,stock,유비쿼스홀딩스,0.0,0.0,0.0,통신장비,20260331
361390,28750,30550,30550,30550,224462,6898000000,6.26,KOSDAQ,287300000000,stock,제노코,0.0,0.0,0.0,우주항공과국방,20260331
357550,51500,52600,52600,52600,2701,141000000,2.14,KOSDAQ,286900000000,stock,석경에이티,0.0,0.0,0.0,화학,20260331
035600,10020,10350,10350,10350,42717,440000000,3.29,KOSDAQ,285200000000,stock,KG이니시스,0.0,0.0,0.0,IT서비스,20260331
294570,27000,28200,28200,28200,21655,603000000,4.44,KOSDAQ,284600000000,stock,쿠콘,0.0,0.0,0.0,IT서비스,20260331
036200,8520,9210,9210,9210,102007,929000000,8.1,KOSDAQ,282400000000,stock,유니셈,0.0,0.0,0.0,반도체와반도체장비,20260331
371950,12250,12550,12550,12550,60353,759000000,2.45,KOSDAQ,284400000000,stock,풍원정밀,0.0,0.0,0.0,디스플레이장비및부품,20260331
452280,13850,14610,14610,14610,353619,5166000000,5.49,KOSDAQ,281200000000,stock,한선엔지니어링,0.0,0.0,0.0,기계,20260331
425040,13200,13180,13180,13180,3317695,43090000000,-0.15,KOSDAQ,281100000000,stock,티이엠씨,-3898056310.0,2415339770.0,2335854780.0,반도체와반도체장비,20260331
304100,21200,22200,22200,22200,39675,879000000,4.72,KOSDAQ,279600000000,stock,솔트룩스,0.0,0.0,0.0,IT서비스,20260331
024060,19240,18600,18600,18600,1974522,36462000000,-3.33,KOSDAQ,279000000000,stock,흥구석유,1939010.0,2096750390.0,-2370205460.0,석유와가스,20260331
092730,16950,17390,17390,17390,25634,440000000,2.6,KOSDAQ,278700000000,stock,네오팜,0.0,0.0,0.0,화장품,20260331
272110,32300,34600,34600,34600,68856,2373000000,7.12,KOSDAQ,277700000000,stock,케이엔제이,0.0,0.0,0.0,반도체와반도체장비,20260331
464080,14290,15640,15640,15640,167436,2546000000,9.45,KOSDAQ,278300000000,stock,에스오에스랩,0.0,0.0,0.0,전자장비와기기,20260331
067080,14170,14870,14870,14870,62773,922000000,4.94,KOSDAQ,276800000000,stock,대화제약,0.0,0.0,0.0,제약,20260331
018310,18580,18830,18830,18830,2968,56000000,1.35,KOSDAQ,276800000000,stock,삼목에스폼,0.0,0.0,0.0,건축제품,20260331
058820,1742,1873,1873,1873,620834,1146000000,7.52,KOSDAQ,276900000000,stock,CMG제약,0.0,0.0,0.0,제약,20260331
0008Z0,28100,29400,29400,29400,26048,762000000,4.63,KOSDAQ,277400000000,stock,에스엔시스,0.0,0.0,0.0,,20260331
314130,7890,7900,7900,7900,460736,3642000000,0.13,KOSDAQ,275700000000,stock,지놈앤컴퍼니,0.0,0.0,0.0,제약,20260331
267980,34800,35300,35300,35300,6988,245000000,1.44,KOSDAQ,270500000000,stock,매일유업,0.0,0.0,0.0,식품,20260331
0007C0,31450,33500,33500,33500,152375,5040000000,6.52,KOSDAQ,269000000000,stock,아크릴,0.0,0.0,0.0,,20260331
064290,16810,21000,21000,21000,1220604,24732000000,24.93,KOSDAQ,270100000000,stock,인텍플러스,768221090.0,-867125890.0,3773670.0,반도체와반도체장비,20260331
012860,3275,3700,3700,3700,4685765,17085000000,12.98,KOSDAQ,271000000000,stock,모베이스전자,0.0,0.0,0.0,자동차부품,20260331
226590,23300,25150,25150,25150,373298,9338000000,7.94,KOSDAQ,267400000000,stock,엠디바이스,0.0,0.0,0.0,반도체와반도체장비,20260331
013120,2875,2940,2940,2940,84370,247000000,2.26,KOSDAQ,267000000000,stock,동원개발,0.0,0.0,0.0,건설,20260331
256840,3675,3890,3890,3890,303710,1162000000,5.85,KOSDAQ,266100000000,stock,한국비엔씨,0.0,0.0,0.0,건강관리장비와용품,20260331
182400,3670,3670,3670,3670,0,0,0.0,KOSDAQ,265500000000,stock,엔케이젠바이오텍코리아,0.0,0.0,0.0,생명과학도구및서비스,20260331
094820,16300,17480,17480,17480,214314,3673000000,7.24,KOSDAQ,263600000000,stock,일진파워,0.0,0.0,0.0,건설,20260331
054210,9820,10430,10430,10430,233487,2424000000,6.21,KOSDAQ,263800000000,stock,이랜텍,0.0,0.0,0.0,핸드셋,20260331
043370,12120,12470,12470,12470,13295,165000000,2.89,KOSDAQ,261900000000,stock,피에이치에이,0.0,0.0,0.0,자동차부품,20260331
418550,7770,8160,8160,8160,199240,1611000000,5.02,KOSDAQ,261300000000,stock,제이오,0.0,0.0,0.0,건설,20260331
176750,8900,9170,9170,9170,20135,184000000,3.03,KOSDAQ,260900000000,stock,듀켐바이오,0.0,0.0,0.0,제약,20260331
092460,14320,15270,15270,15270,48728,730000000,6.63,KOSDAQ,261300000000,stock,한라IMS,0.0,0.0,0.0,조선,20260331
474170,13300,14570,14570,14570,218761,3121000000,9.55,KOSDAQ,259600000000,stock,루미르,0.0,0.0,0.0,우주항공과국방,20260331
950170,4815,4995,4995,4995,97846,485000000,3.74,KOSDAQ,258500000000,stock,JTC,0.0,0.0,0.0,백화점과일반상점,20260331
211270,15730,17080,17080,17080,250411,4244000000,8.58,KOSDAQ,257600000000,stock,AP위성,0.0,0.0,0.0,통신장비,20260331
115450,2915,3045,3045,3045,194006,589000000,4.46,KOSDAQ,256900000000,stock,HLB테라퓨틱스,0.0,0.0,0.0,제약,20260331
332570,4930,5440,5440,5440,599273,3190000000,10.34,KOSDAQ,257100000000,stock,PS일렉트로닉스,0.0,0.0,0.0,핸드셋,20260331
121800,3320,3320,3320,3320,0,0,0.0,KOSDAQ,256300000000,stock,비덴트,0.0,0.0,0.0,디스플레이패널,20260331
005710,12480,12780,12780,12780,18281,231000000,2.4,KOSDAQ,256100000000,stock,대원산업,0.0,0.0,0.0,자동차부품,20260331
194700,13570,13570,13570,13570,35179,478000000,0.0,KOSDAQ,254500000000,stock,노바렉스,0.0,0.0,0.0,건강관리업체및서비스,20260331
452430,29350,31000,31000,31000,19433,602000000,5.62,KOSDAQ,254800000000,stock,사피엔반도체,0.0,0.0,0.0,반도체와반도체장비,20260331
